================ Training Loss (Thu Nov 29 12:08:37 2018) ================
(epoch: 0, iters: 4400, time: 0.741, data: 0.341) G_CE: 2.908, G_entr: 4.991, G_entr_hint: 1.832, G_L1_max: 1.828, G_L1_mean: 1.622, G_L1_reg: 1.478, G_fake_real: 0.666, G_fake_hint: 0.311, G_real_hint: 0.558, 0: 0.000, 
(epoch: 0, iters: 4600, time: 0.730, data: 0.424) G_CE: 2.895, G_entr: 4.962, G_entr_hint: 1.841, G_L1_max: 1.812, G_L1_mean: 1.615, G_L1_reg: 1.473, G_fake_real: 0.663, G_fake_hint: 0.311, G_real_hint: 0.556, 0: 0.000, 
(epoch: 0, iters: 4800, time: 0.681, data: 0.343) G_CE: 2.893, G_entr: 4.932, G_entr_hint: 1.850, G_L1_max: 1.806, G_L1_mean: 1.604, G_L1_reg: 1.462, G_fake_real: 0.656, G_fake_hint: 0.309, G_real_hint: 0.551, 0: 0.000, 
(epoch: 0, iters: 5000, time: 0.738, data: 0.372) G_CE: 2.904, G_entr: 4.903, G_entr_hint: 1.844, G_L1_max: 1.817, G_L1_mean: 1.612, G_L1_reg: 1.470, G_fake_real: 0.649, G_fake_hint: 0.307, G_real_hint: 0.544, 0: 0.000, 
(epoch: 0, iters: 5200, time: 0.726, data: 0.336) G_CE: 2.882, G_entr: 4.874, G_entr_hint: 1.839, G_L1_max: 1.797, G_L1_mean: 1.597, G_L1_reg: 1.456, G_fake_real: 0.644, G_fake_hint: 0.305, G_real_hint: 0.540, 0: 0.000, 
(epoch: 0, iters: 5400, time: 0.737, data: 0.316) G_CE: 2.881, G_entr: 4.847, G_entr_hint: 1.844, G_L1_max: 1.795, G_L1_mean: 1.596, G_L1_reg: 1.455, G_fake_real: 0.640, G_fake_hint: 0.302, G_real_hint: 0.538, 0: 0.000, 
(epoch: 0, iters: 5600, time: 0.724, data: 0.350) G_CE: 2.883, G_entr: 4.822, G_entr_hint: 1.844, G_L1_max: 1.790, G_L1_mean: 1.596, G_L1_reg: 1.453, G_fake_real: 0.648, G_fake_hint: 0.308, G_real_hint: 0.541, 0: 0.000, 
(epoch: 0, iters: 5800, time: 0.689, data: 0.333) G_CE: 2.868, G_entr: 4.795, G_entr_hint: 1.839, G_L1_max: 1.775, G_L1_mean: 1.587, G_L1_reg: 1.444, G_fake_real: 0.639, G_fake_hint: 0.304, G_real_hint: 0.532, 0: 0.000, 
(epoch: 0, iters: 6000, time: 0.717, data: 0.327) G_CE: 2.863, G_entr: 4.768, G_entr_hint: 1.840, G_L1_max: 1.774, G_L1_mean: 1.584, G_L1_reg: 1.441, G_fake_real: 0.639, G_fake_hint: 0.302, G_real_hint: 0.534, 0: 0.000, 
(epoch: 0, iters: 6200, time: 0.774, data: 0.346) G_CE: 2.858, G_entr: 4.743, G_entr_hint: 1.834, G_L1_max: 1.772, G_L1_mean: 1.576, G_L1_reg: 1.435, G_fake_real: 0.638, G_fake_hint: 0.305, G_real_hint: 0.531, 0: 0.000, 
(epoch: 0, iters: 6400, time: 0.733, data: 0.338) G_CE: 2.860, G_entr: 4.717, G_entr_hint: 1.831, G_L1_max: 1.774, G_L1_mean: 1.583, G_L1_reg: 1.440, G_fake_real: 0.636, G_fake_hint: 0.303, G_real_hint: 0.530, 0: 0.000, 
(epoch: 0, iters: 6600, time: 0.717, data: 0.325) G_CE: 2.875, G_entr: 4.696, G_entr_hint: 1.835, G_L1_max: 1.784, G_L1_mean: 1.597, G_L1_reg: 1.452, G_fake_real: 0.638, G_fake_hint: 0.301, G_real_hint: 0.534, 0: 0.000, 
(epoch: 0, iters: 6800, time: 0.693, data: 0.330) G_CE: 2.874, G_entr: 4.671, G_entr_hint: 1.835, G_L1_max: 1.794, G_L1_mean: 1.601, G_L1_reg: 1.454, G_fake_real: 0.638, G_fake_hint: 0.301, G_real_hint: 0.534, 0: 0.000, 
(epoch: 0, iters: 7000, time: 0.732, data: 0.363) G_CE: 2.874, G_entr: 4.649, G_entr_hint: 1.831, G_L1_max: 1.797, G_L1_mean: 1.597, G_L1_reg: 1.446, G_fake_real: 0.635, G_fake_hint: 0.302, G_real_hint: 0.530, 0: 0.000, 
(epoch: 0, iters: 7200, time: 0.738, data: 0.336) G_CE: 2.875, G_entr: 4.624, G_entr_hint: 1.833, G_L1_max: 1.798, G_L1_mean: 1.599, G_L1_reg: 1.448, G_fake_real: 0.630, G_fake_hint: 0.300, G_real_hint: 0.526, 0: 0.000, 
(epoch: 0, iters: 7400, time: 0.692, data: 0.345) G_CE: 2.867, G_entr: 4.599, G_entr_hint: 1.832, G_L1_max: 1.788, G_L1_mean: 1.592, G_L1_reg: 1.441, G_fake_real: 0.626, G_fake_hint: 0.299, G_real_hint: 0.522, 0: 0.000, 
(epoch: 0, iters: 7600, time: 0.732, data: 0.331) G_CE: 2.861, G_entr: 4.574, G_entr_hint: 1.831, G_L1_max: 1.785, G_L1_mean: 1.594, G_L1_reg: 1.439, G_fake_real: 0.625, G_fake_hint: 0.299, G_real_hint: 0.520, 0: 0.000, 
(epoch: 0, iters: 7800, time: 0.755, data: 0.344) G_CE: 2.865, G_entr: 4.552, G_entr_hint: 1.831, G_L1_max: 1.784, G_L1_mean: 1.595, G_L1_reg: 1.443, G_fake_real: 0.625, G_fake_hint: 0.298, G_real_hint: 0.521, 0: 0.000, 
(epoch: 0, iters: 8000, time: 0.736, data: 0.346) G_CE: 2.861, G_entr: 4.529, G_entr_hint: 1.834, G_L1_max: 1.777, G_L1_mean: 1.589, G_L1_reg: 1.437, G_fake_real: 0.623, G_fake_hint: 0.299, G_real_hint: 0.519, 0: 0.000, 
(epoch: 0, iters: 8200, time: 0.709, data: 0.346) G_CE: 2.864, G_entr: 4.506, G_entr_hint: 1.839, G_L1_max: 1.785, G_L1_mean: 1.591, G_L1_reg: 1.438, G_fake_real: 0.627, G_fake_hint: 0.300, G_real_hint: 0.524, 0: 0.000, 
(epoch: 0, iters: 8400, time: 0.760, data: 0.328) G_CE: 2.857, G_entr: 4.486, G_entr_hint: 1.836, G_L1_max: 1.776, G_L1_mean: 1.583, G_L1_reg: 1.430, G_fake_real: 0.623, G_fake_hint: 0.299, G_real_hint: 0.519, 0: 0.000, 
(epoch: 0, iters: 8600, time: 0.715, data: 0.337) G_CE: 2.861, G_entr: 4.464, G_entr_hint: 1.837, G_L1_max: 1.776, G_L1_mean: 1.586, G_L1_reg: 1.432, G_fake_real: 0.620, G_fake_hint: 0.298, G_real_hint: 0.518, 0: 0.000, 
